school,raw_F_count,raw_M_count,raw_?_count,cc_F_count,cc_M_count,ratio_F,cc_average_degree_F,cc_average_degree_M,cc_max_deg_F,cc_max_deg_M,cc_homophily_F,cc_homophily_M,b0_glm_F,b0_dispmod_glm_F,b0_glm_M,b0_dispmod_glm_M,cc_monophily_F,cc_monophily_M,chi_square_p_value_F,chi_square_p_value_M,cc_monophily_F_beta_binom,cc_monophily_M_beta_binom
comm64,360,348,2,333,322,0.50839694656488554,5.3573573573573574,5.0186335403726705,24,24,0.601457399103139,0.56559405940594065,0.60145739910313911,0.61453562493692815,0.56559405921281269,0.58813455610699206,0.04904692014194439,0.09848360453689466,0.002304104855180067,4.317811666232352e-05,0.06475707433361969,0.08879532048728994
comm65,310,251,5,287,216,0.57057654075546715,4.2613240418118465,4.208333333333333,14,17,0.62959934587080957,0.54125412541254125,0.62959934587080957,0.64444334762669575,0.5412541254122859,0.55473098456210745,0.08024135193143277,0.11454167563199347,0.0012024708596737321,0.0007900685513361205,0.10436623350473034,0.1032740130381396
comm66,317,335,3,297,301,0.49665551839464883,5.872053872053872,5.5249169435215943,29,20,0.59977064220183485,0.55441972339146117,0.59977064220183474,0.6159357087922317,0.5544197232932081,0.58024090261269978,0.0385934004226677,0.09721669133099439,0.007531877843099277,5.088205136116741e-06,0.05924453440051647,0.09221003335737817
comm67,266,258,6,187,154,0.54838709677419351,2.5828877005347595,2.2987012987012987,13,9,0.74948240165631463,0.56779661016949157,0.74948240165631441,0.74948240165631441,0.56779661016821026,0.58421158933975359,0.0,0.15552952296822117,0.6378602016852015,0.06063782442394294,0.006026505959395188,0.13919050817105813
comm68,761,686,14,671,571,0.54025764895330108,3.6020864381520119,3.4921190893169878,18,17,0.65246172941663216,0.54714142427281842,0.65246172941663205,0.66238904440739044,0.547141424272376,0.55930013727020222,0.058580521337311384,0.1048872512669132,0.0033492338770015895,5.434557734762535e-05,0.07973841093503985,0.10030144889467008
comm69,479,417,8,456,381,0.54480286738351258,5.2149122807017543,5.1233595800524938,22,23,0.65054667788057197,0.49129098360655737,0.65054667788057063,0.67138825389104617,0.49129098360657086,0.51770512272297875,0.08152217764567128,0.15901205683423755,5.564683742353971e-06,8.915534976949857e-12,0.09386028276942318,0.14306050164625045
comm7,234,221,2,216,198,0.52173913043478259,4.8981481481481479,4.9191919191919196,17,20,0.62948960302457468,0.5770020533880903,0.62948960302457435,0.63157646976603243,0.57700205338319022,0.60507265443749803,0.006631124326926231,0.20222822762329443,0.3731002535396625,2.7428520565919712e-08,0.027765052842782544,0.17696110401825177
comm70,40,36,0,36,36,0.5,5.333333333333333,6.3611111111111107,17,15,0.55729166666666674,0.51091703056768567,0.55729166666666663,0.58063857782736406,0.51091703056756788,0.51431440247522442,0.07715399703452701,0.012920569494369316,0.07777412597714795,0.37793355138789564,0.0925063099650331,6.128726119811143e-09
comm71,40,34,0,40,33,0.54794520547945202,6.5,6.0909090909090908,13,17,0.60384615384615381,0.56716417910447758,0.60384615384615348,0.61461819654757932,0.56716417893818105,0.5671414254649525,0.05844324347238724,0.07740532194668409,0.06911673958113373,0.10191037397114999,0.08190347225711658,0.047968802967087894
comm72,148,210,0,143,187,0.43333333333333335,5.6573426573426575,4.572192513368984,16,21,0.51174289245982696,0.67485380116959059,0.51174289245980642,0.52502344424908953,0.67485380116958948,0.69524117162546029,0.08261779495529041,0.13900802767293297,0.0023872698967201122,0.00012206105585055305,0.07848173961043357,0.12702888651726224
comm73,855,786,9,820,723,0.53143227478937138,5.4036585365853655,5.1493775933609962,20,23,0.63236289776574139,0.52780016116035455,0.63236289776574139,0.65650244990374174,0.52780016115175099,0.55141593381993537,0.09504565154173308,0.11550550870386242,7.105427357601002e-15,9.103828801926284e-14,0.11201469239528968,0.10555612338930317
comm74,343,384,3,295,298,0.49747048903878582,3.2881355932203391,3.0503355704697985,14,21,0.61443298969072169,0.66556655665566555,0.61443298958122594,0.62224763920990322,0.66556655665566522,0.68420296140486248,0.06701512925365358,0.11735164244639143,0.027615847993275766,0.004365043688020931,0.08862465304212824,0.13860290411346304
comm75,515,488,8,475,452,0.51240560949298808,5.5094736842105263,5.5066371681415927,25,20,0.59228123805884603,0.5564483728404982,0.59228123805884592,0.61030491139190002,0.55644837283792647,0.57630744383213972,0.053734007093139705,0.10592863296050249,4.90648519604342e-05,2.4084957361836246e-09,0.07465685562978475,0.0984458686128192
comm76,24,19,1,24,17,0.58536585365853655,5.0,6.5882352941176467,12,12,0.68333333333333335,0.4017857142857143,0.68333333333333302,0.68333333333333302,0.40178571428571425,0.40178571428571425,0.0,0.0,0.7641588403939781,0.620418904463532,3.2105672897845777e-08,5.1095602203647217e-08
comm77,12,13,0,12,12,0.5,5.166666666666667,6.5,13,12,0.59677419354838712,0.5,0.59677419354838712,0.6307886467979742,0.5,0.5,0.06465563890643451,0.0,0.26224946829943563,0.7839824682186982,0.05907153211848211,1.3756418443891654e-08
comm78,215,218,3,202,203,0.49876543209876545,4.1782178217821784,3.9458128078817736,13,18,0.70497630331753547,0.64419475655430714,0.70497630331752625,0.72318101591201978,0.64419475655430669,0.68521052296164664,0.11284330614793625,0.16620458635687954,0.0008381340159566708,2.4210588928097465e-06,0.13290036939736483,0.2103496228389163
comm79,627,602,6,578,520,0.5264116575591985,4.546712802768166,4.6653846153846157,18,18,0.61910197869101979,0.55770816158285241,0.61910197869101957,0.63855058993394065,0.55770816158241876,0.58090939054556801,0.10250510447243724,0.12051149921714133,3.804289550046747e-09,9.640577225411562e-11,0.12142502252967699,0.1267229245219788
comm8,96,103,6,89,100,0.47089947089947087,5.191011235955056,4.9100000000000001,17,21,0.54545454545454541,0.59063136456211807,0.54545454540691518,0.54885304281070535,0.59063136456211829,0.59785137435582336,0.03661233353070259,0.10523062483121459,0.16240254301305745,0.005582453009393196,0.03077088319212698,0.10305927993642262
comm80,278,342,4,252,277,0.47637051039697542,4.0357142857142856,3.476534296028881,23,15,0.60963618485742388,0.66458982346832807,0.60963618485742399,0.62730385687193846,0.66458982321911508,0.6806889252567071,0.06612692108040517,0.10003603224589151,0.010841496958344576,0.004714590930320006,0.09643875944472413,0.11332038209395943
comm81,691,683,9,603,565,0.51626712328767121,3.8142620232172471,3.6053097345132743,12,23,0.62608695652173907,0.52380952380952384,0.62608695652173907,0.63143828963596038,0.52380952380950496,0.53858006105048117,0.03005590743615037,0.11997210828674877,0.07737200264732369,3.963953598917769e-06,0.039866344577113244,0.10851925249444315
comm82,449,495,2,429,448,0.48916761687571264,5.965034965034965,5.2700892857142856,25,23,0.59515435717076981,0.53663701821262177,0.59515435717076981,0.6066511774444947,0.53663701821261534,0.56547369712569417,0.04369418973960638,0.11947905378389094,0.0009422389573346956,8.290701458690819e-12,0.054845182180337716,0.12668883122039196
comm83,661,668,9,565,549,0.50718132854578102,3.6849557522123892,3.744990892531876,15,17,0.63592699327569646,0.578307392996109,0.63592699327569602,0.64015626867400166,0.57830739299600631,0.60492304002700115,0.020626788226161687,0.15052833028188967,0.1407569733140649,8.568545872833511e-11,0.05180386652670564,0.17173021819893863
